date,id,value
2012-01-31 16:00:01,737,103.0
2012-01-31 17:00:01,738,105.0
2012-01-31 18:00:01,739,110.0
2012-01-31 19:00:01,740,121.0
2012-01-31 20:00:01,741,133.0
2012-01-31 21:00:01,742,115.0
2012-01-31 22:00:01,743,105.0
2012-01-31 23:00:01,744,94.0
2012-02-01 00:00:01,745,92.0
2012-02-01 01:00:01,746,88.0
2012-02-01 02:00:01,747,87.0
2012-02-01 03:00:01,748,87.0
2012-02-01 04:00:01,749,87.0
2012-02-01 05:00:01,750,89.0
2012-02-01 06:00:01,751,95.0
2012-02-01 07:00:01,752,134.0
2012-02-01 08:00:01,753,132.0
2012-02-01 09:00:01,754,113.0
2012-02-01 10:00:01,755,113.0
2012-02-01 11:00:01,756,112.0
2012-02-01 12:00:01,757,111.0
2012-02-01 13:00:01,758,108.0
2012-02-01 14:00:01,759,104.0
2012-02-01 15:00:01,760,101.0
2012-02-01 16:00:01,761,100.0
2012-02-01 17:00:01,762,102.0
2012-02-01 18:00:01,763,110.0
2012-02-01 19:00:01,764,120.0
2012-02-01 20:00:01,765,123.0
2012-02-01 21:00:01,766,113.0
2012-02-01 22:00:01,767,99.0
2012-02-01 23:00:01,768,91.0
2012-02-02 00:00:01,769,88.0
2012-02-02 01:00:01,770,83.0
2012-02-02 02:00:01,771,83.0
2012-02-02 03:00:01,772,82.0
2012-02-02 04:00:01,773,83.0
2012-02-02 05:00:01,774,85.0
2012-02-02 06:00:01,775,91.0
2012-02-02 07:00:01,776,126.0
2012-02-02 08:00:01,777,131.0
2012-02-02 09:00:01,778,113.0
2012-02-02 10:00:01,779,113.0
2012-02-02 11:00:01,780,111.0
2012-02-02 12:00:01,781,108.0
2012-02-02 13:00:01,782,107.0
2012-02-02 14:00:01,783,107.0
2012-02-02 15:00:01,784,99.0
2012-02-02 16:00:01,785,100.0
2012-02-02 17:00:01,786,102.0
2012-02-02 18:00:01,787,111.0
2012-02-02 19:00:01,788,121.0
2012-02-02 20:00:01,789,125.0
2012-02-02 21:00:01,790,111.0
2012-02-02 22:00:01,791,99.0
2012-02-02 23:00:01,792,91.0
2012-02-03 00:00:01,793,88.0
2012-02-03 01:00:01,794,83.0
2012-02-03 02:00:01,795,83.0
2012-02-03 03:00:01,796,82.0
2012-02-03 04:00:01,797,82.0
2012-02-03 05:00:01,798,88.0
2012-02-03 06:00:01,799,91.0
2012-02-03 07:00:01,800,129.0
2012-02-03 08:00:01,801,131.0
2012-02-03 09:00:01,802,121.0
2012-02-03 10:00:01,803,120.0
2012-02-03 11:00:01,804,117.0
2012-02-03 12:00:01,805,114.0
2012-02-03 13:00:01,806,113.0
2012-02-03 14:00:01,807,110.0
2012-02-03 15:00:01,808,103.0
2012-02-03 16:00:01,809,101.0
2012-02-03 17:00:01,810,110.0
2012-02-03 18:00:01,811,109.0
2012-02-03 19:00:01,812,112.0
2012-02-03 20:00:01,813,116.0
2012-02-03 21:00:01,814,108.0
2012-02-03 22:00:01,815,100.0
2012-02-03 23:00:01,816,94.0
2012-02-04 00:00:01,817,91.0
2012-02-04 01:00:01,818,84.0
2012-02-04 02:00:01,819,85.0
2012-02-04 03:00:01,820,83.0
2012-02-04 04:00:01,821,84.0
2012-02-04 05:00:01,822,86.0
2012-02-04 06:00:01,823,88.0
2012-02-04 07:00:01,824,91.0
2012-02-04 08:00:01,825,104.0
2012-02-04 09:00:01,826,118.0
2012-02-04 10:00:01,827,134.0
2012-02-04 11:00:01,828,152.0
2012-02-04 12:00:01,829,150.0
2012-02-04 13:00:01,830,146.0
2012-02-04 14:00:01,831,134.0
2012-02-04 15:00:01,832,129.0
2012-02-04 16:00:01,833,114.0
2012-02-04 17:00:01,834,118.0
2012-02-04 18:00:01,835,112.0
2012-02-04 19:00:01,836,111.0
2012-02-04 20:00:01,837,111.0
2012-02-04 21:00:01,838,103.0
2012-02-04 22:00:01,839,99.0
2012-02-04 23:00:01,840,93.0
2012-02-05 00:00:01,841,90.0
2012-02-05 01:00:01,842,85.0
2012-02-05 02:00:01,843,83.0
2012-02-05 03:00:01,844,84.0
2012-02-05 04:00:01,845,82.0
2012-02-05 05:00:01,846,85.0
2012-02-05 06:00:01,847,85.0
2012-02-05 07:00:01,848,89.0
2012-02-05 08:00:01,849,97.0
2012-02-05 09:00:01,850,115.0
2012-02-05 10:00:01,851,140.0
2012-02-05 11:00:01,852,154.0
2012-02-05 12:00:01,853,160.0
2012-02-05 13:00:01,854,147.0
2012-02-05 14:00:01,855,132.0
2012-02-05 15:00:01,856,116.0
2012-02-05 16:00:01,857,106.0
2012-02-05 17:00:01,858,111.0
2012-02-05 18:00:01,859,111.0
2012-02-05 19:00:01,860,118.0
2012-02-05 20:00:01,861,118.0
2012-02-05 21:00:01,862,110.0
2012-02-05 22:00:01,863,100.0
2012-02-05 23:00:01,864,95.0
2012-02-06 00:00:01,865,89.0
2012-02-06 01:00:01,866,86.0
2012-02-06 02:00:01,867,83.0
2012-02-06 03:00:01,868,83.0
2012-02-06 04:00:01,869,83.0
2012-02-06 05:00:01,870,85.0
2012-02-06 06:00:01,871,91.0
2012-02-06 07:00:01,872,133.0
2012-02-06 08:00:01,873,131.0
2012-02-06 09:00:01,874,115.0
2012-02-06 10:00:01,875,112.0
2012-02-06 11:00:01,876,113.0
2012-02-06 12:00:01,877,119.0
2012-02-06 13:00:01,878,115.0
2012-02-06 14:00:01,879,112.0
2012-02-06 15:00:01,880,105.0
2012-02-06 16:00:01,881,105.0
2012-02-06 17:00:01,882,111.0
2012-02-06 18:00:01,883,117.0
2012-02-06 19:00:01,884,122.0
2012-02-06 20:00:01,885,123.0
2012-02-06 21:00:01,886,114.0
2012-02-06 22:00:01,887,102.0
2012-02-06 23:00:01,888,93.0
2012-02-07 00:00:01,889,89.0
2012-02-07 01:00:01,890,84.0
2012-02-07 02:00:01,891,84.0
2012-02-07 03:00:01,892,83.0
2012-02-07 04:00:01,893,84.0
2012-02-07 05:00:01,894,85.0
2012-02-07 06:00:01,895,93.0
2012-02-07 07:00:01,896,137.0
2012-02-07 08:00:01,897,141.0
2012-02-07 09:00:01,898,115.0
2012-02-07 10:00:01,899,112.0
2012-02-07 11:00:01,900,111.0
2012-02-07 12:00:01,901,111.0
2012-02-07 13:00:01,902,111.0
2012-02-07 14:00:01,903,112.0
2012-02-07 15:00:01,904,106.0
2012-02-07 16:00:01,905,101.0
2012-02-07 17:00:01,906,102.0
2012-02-07 18:00:01,907,112.0
2012-02-07 19:00:01,908,127.0
2012-02-07 20:00:01,909,136.0
2012-02-07 21:00:01,910,116.0
2012-02-07 22:00:01,911,103.0
2012-02-07 23:00:01,912,93.0
2012-02-08 00:00:01,913,91.0
2012-02-08 01:00:01,914,87.0
2012-02-08 02:00:01,915,84.0
2012-02-08 03:00:01,916,84.0
2012-02-08 04:00:01,917,83.0
2012-02-08 05:00:01,918,86.0
2012-02-08 06:00:01,919,91.0
2012-02-08 07:00:01,920,137.0
2012-02-08 08:00:01,921,140.0
2012-02-08 09:00:01,922,118.0
2012-02-08 10:00:01,923,123.0
2012-02-08 11:00:01,924,116.0
2012-02-08 12:00:01,925,117.0
2012-02-08 13:00:01,926,113.0
2012-02-08 14:00:01,927,115.0
2012-02-08 15:00:01,928,107.0
2012-02-08 16:00:01,929,109.0
2012-02-08 17:00:01,930,110.0
2012-02-08 18:00:01,931,114.0
2012-02-08 19:00:01,932,126.0
2012-02-08 20:00:01,933,131.0
2012-02-08 21:00:01,934,114.0
2012-02-08 22:00:01,935,101.0
2012-02-08 23:00:01,936,95.0
2012-02-09 00:00:01,937,91.0
2012-02-09 01:00:01,938,85.0
2012-02-09 02:00:01,939,86.0
2012-02-09 03:00:01,940,86.0
2012-02-09 04:00:01,941,86.0
2012-02-09 05:00:01,942,87.0
2012-02-09 06:00:01,943,92.0
2012-02-09 07:00:01,944,138.0
2012-02-09 08:00:01,945,143.0
2012-02-09 09:00:01,946,116.0
2012-02-09 10:00:01,947,119.0
2012-02-09 11:00:01,948,120.0
2012-02-09 12:00:01,949,117.0
2012-02-09 13:00:01,950,112.0
2012-02-09 14:00:01,951,112.0
2012-02-09 15:00:01,952,104.0
2012-02-09 16:00:01,953,103.0
2012-02-09 17:00:01,954,112.0
2012-02-09 18:00:01,955,118.0
2012-02-09 19:00:01,956,126.0
2012-02-09 20:00:01,957,129.0
2012-02-09 21:00:01,958,114.0
2012-02-09 22:00:01,959,104.0
2012-02-09 23:00:01,960,96.0
2012-02-10 00:00:01,961,89.0
2012-02-10 01:00:01,962,86.0
2012-02-10 02:00:01,963,85.0
2012-02-10 03:00:01,964,86.0
2012-02-10 04:00:01,965,85.0
2012-02-10 05:00:01,966,87.0
2012-02-10 06:00:01,967,92.0
2012-02-10 07:00:01,968,139.0
2012-02-10 08:00:01,969,143.0
2012-02-10 09:00:01,970,136.0
2012-02-10 10:00:01,971,132.0
2012-02-10 11:00:01,972,132.0
2012-02-10 12:00:01,973,124.0
2012-02-10 13:00:01,974,116.0
2012-02-10 14:00:01,975,112.0
2012-02-10 15:00:01,976,107.0
2012-02-10 16:00:01,977,103.0
2012-02-10 17:00:01,978,107.0
2012-02-10 18:00:01,979,115.0
2012-02-10 19:00:01,980,119.0
2012-02-10 20:00:01,981,117.0
2012-02-10 21:00:01,982,110.0
2012-02-10 22:00:01,983,101.0
2012-02-10 23:00:01,984,95.0
2012-02-11 00:00:01,985,90.0
2012-02-11 01:00:01,986,86.0
2012-02-11 02:00:01,987,85.0
2012-02-11 03:00:01,988,84.0
2012-02-11 04:00:01,989,85.0
2012-02-11 05:00:01,990,89.0
2012-02-11 06:00:01,991,87.0
2012-02-11 07:00:01,992,93.0
2012-02-11 08:00:01,993,109.0
2012-02-11 09:00:01,994,131.0
2012-02-11 10:00:01,995,147.0
2012-02-11 11:00:01,996,156.0
2012-02-11 12:00:01,997,160.0
2012-02-11 13:00:01,998,154.0
2012-02-11 14:00:01,999,137.0
2012-02-11 15:00:01,1000,134.0
2012-02-11 16:00:01,1001,121.0
2012-02-11 17:00:01,1002,119.0
2012-02-11 18:00:01,1003,119.0
2012-02-11 19:00:01,1004,120.0
2012-02-11 20:00:01,1005,116.0
2012-02-11 21:00:01,1006,103.0
2012-02-11 22:00:01,1007,99.0
2012-02-11 23:00:01,1008,94.0
2012-02-12 00:00:01,1009,92.0
2012-02-12 01:00:01,1010,90.0
2012-02-12 02:00:01,1011,85.0
2012-02-12 03:00:01,1012,85.0
2012-02-12 04:00:01,1013,87.0
2012-02-12 05:00:01,1014,89.0
2012-02-12 06:00:01,1015,87.0
2012-02-12 07:00:01,1016,91.0
2012-02-12 08:00:01,1017,96.0
2012-02-12 09:00:01,1018,118.0
2012-02-12 10:00:01,1019,144.0
2012-02-12 11:00:01,1020,161.0
2012-02-12 12:00:01,1021,161.0
2012-02-12 13:00:01,1022,158.0
2012-02-12 14:00:01,1023,133.0
2012-02-12 15:00:01,1024,123.0
2012-02-12 16:00:01,1025,117.0
2012-02-12 17:00:01,1026,114.0
2012-02-12 18:00:01,1027,117.0
2012-02-12 19:00:01,1028,121.0
2012-02-12 20:00:01,1029,124.0
2012-02-12 21:00:01,1030,110.0
2012-02-12 22:00:01,1031,99.0
2012-02-12 23:00:01,1032,93.0
2012-02-13 00:00:01,1033,89.0
2012-02-13 01:00:01,1034,85.0
2012-02-13 02:00:01,1035,83.0
2012-02-13 03:00:01,1036,83.0
2012-02-13 04:00:01,1037,87.0
2012-02-13 05:00:01,1038,90.0
2012-02-13 06:00:01,1039,92.0
2012-02-13 07:00:01,1040,137.0
2012-02-13 08:00:01,1041,139.0
2012-02-13 09:00:01,1042,117.0
2012-02-13 10:00:01,1043,117.0
2012-02-13 11:00:01,1044,119.0
2012-02-13 12:00:01,1045,120.0
2012-02-13 13:00:01,1046,117.0
2012-02-13 14:00:01,1047,119.0
2012-02-13 15:00:01,1048,110.0
2012-02-13 16:00:01,1049,110.0
2012-02-13 17:00:01,1050,110.0
2012-02-13 18:00:01,1051,121.0
2012-02-13 19:00:01,1052,129.0
2012-02-13 20:00:01,1053,128.0
2012-02-13 21:00:01,1054,114.0
2012-02-13 22:00:01,1055,104.0
2012-02-13 23:00:01,1056,93.0
2012-02-14 00:00:01,1057,89.0
2012-02-14 01:00:01,1058,85.0
2012-02-14 02:00:01,1059,85.0
2012-02-14 03:00:01,1060,84.0
2012-02-14 04:00:01,1061,86.0
2012-02-14 05:00:01,1062,91.0
2012-02-14 06:00:01,1063,95.0
2012-02-14 07:00:01,1064,134.0
2012-02-14 08:00:01,1065,140.0
2012-02-14 09:00:01,1066,119.0
2012-02-14 10:00:01,1067,119.0
2012-02-14 11:00:01,1068,118.0
2012-02-14 12:00:01,1069,110.0
2012-02-14 13:00:01,1070,109.0
2012-02-14 14:00:01,1071,112.0
2012-02-14 15:00:01,1072,106.0
2012-02-14 16:00:01,1073,100.0
2012-02-14 17:00:01,1074,106.0
2012-02-14 18:00:01,1075,118.0
2012-02-14 19:00:01,1076,134.0
2012-02-14 20:00:01,1077,130.0
2012-02-14 21:00:01,1078,114.0
2012-02-14 22:00:01,1079,103.0
2012-02-14 23:00:01,1080,94.0
2012-02-15 00:00:01,1081,90.0
2012-02-15 01:00:01,1082,88.0
2012-02-15 02:00:01,1083,85.0
2012-02-15 03:00:01,1084,85.0
2012-02-15 04:00:01,1085,86.0
2012-02-15 05:00:01,1086,90.0
2012-02-15 06:00:01,1087,94.0
2012-02-15 07:00:01,1088,142.0
2012-02-15 08:00:01,1089,144.0
2012-02-15 09:00:01,1090,120.0
2012-02-15 10:00:01,1091,126.0
2012-02-15 11:00:01,1092,125.0
2012-02-15 12:00:01,1093,124.0
2012-02-15 13:00:01,1094,115.0
2012-02-15 14:00:01,1095,112.0
2012-02-15 15:00:01,1096,111.0
2012-02-15 16:00:01,1097,110.0
2012-02-15 17:00:01,1098,108.0
2012-02-15 18:00:01,1099,118.0
2012-02-15 19:00:01,1100,131.0
2012-02-15 20:00:01,1101,123.0
2012-02-15 21:00:01,1102,113.0
2012-02-15 22:00:01,1103,106.0
2012-02-15 23:00:01,1104,95.0
2012-02-16 00:00:01,1105,90.0
2012-02-16 01:00:01,1106,84.0
2012-02-16 02:00:01,1107,85.0
2012-02-16 03:00:01,1108,85.0
2012-02-16 04:00:01,1109,86.0
2012-02-16 05:00:01,1110,90.0
2012-02-16 06:00:01,1111,94.0
2012-02-16 07:00:01,1112,139.0
2012-02-16 08:00:01,1113,144.0
2012-02-16 09:00:01,1114,123.0
2012-02-16 10:00:01,1115,118.0
2012-02-16 11:00:01,1116,125.0
2012-02-16 12:00:01,1117,118.0
2012-02-16 13:00:01,1118,113.0
2012-02-16 14:00:01,1119,112.0
2012-02-16 15:00:01,1120,104.0
2012-02-16 16:00:01,1121,105.0
2012-02-16 17:00:01,1122,112.0
2012-02-16 18:00:01,1123,117.0
2012-02-16 19:00:01,1124,127.0
2012-02-16 20:00:01,1125,127.0
2012-02-16 21:00:01,1126,115.0
2012-02-16 22:00:01,1127,108.0
2012-02-16 23:00:01,1128,95.0
2012-02-17 00:00:01,1129,89.0
2012-02-17 01:00:01,1130,86.0
2012-02-17 02:00:01,1131,84.0
2012-02-17 03:00:01,1132,83.0
2012-02-17 04:00:01,1133,85.0
2012-02-17 05:00:01,1134,90.0
2012-02-17 06:00:01,1135,95.0
2012-02-17 07:00:01,1136,146.0
2012-02-17 08:00:01,1137,140.0
2012-02-17 09:00:01,1138,132.0
2012-02-17 10:00:01,1139,129.0
2012-02-17 11:00:01,1140,141.0
2012-02-17 12:00:01,1141,124.0
2012-02-17 13:00:01,1142,121.0
2012-02-17 14:00:01,1143,122.0
2012-02-17 15:00:01,1144,112.0
2012-02-17 16:00:01,1145,111.0
2012-02-17 17:00:01,1146,113.0
2012-02-17 18:00:01,1147,121.0
2012-02-17 19:00:01,1148,122.0
2012-02-17 20:00:01,1149,122.0
2012-02-17 21:00:01,1150,111.0
2012-02-17 22:00:01,1151,104.0
2012-02-17 23:00:01,1152,95.0
2012-02-18 00:00:01,1153,91.0
2012-02-18 01:00:01,1154,89.0
2012-02-18 02:00:01,1155,85.0
2012-02-18 03:00:01,1156,85.0
2012-02-18 04:00:01,1157,86.0
2012-02-18 05:00:01,1158,90.0
2012-02-18 06:00:01,1159,92.0
2012-02-18 07:00:01,1160,98.0
2012-02-18 08:00:01,1161,110.0
2012-02-18 09:00:01,1162,129.0
2012-02-18 10:00:01,1163,156.0
2012-02-18 11:00:01,1164,158.0
2012-02-18 12:00:01,1165,161.0
2012-02-18 13:00:01,1166,154.0
2012-02-18 14:00:01,1167,136.0
2012-02-18 15:00:01,1168,139.0
2012-02-18 16:00:01,1169,133.0
2012-02-18 17:00:01,1170,125.0
2012-02-18 18:00:01,1171,127.0
2012-02-18 19:00:01,1172,124.0
2012-02-18 20:00:01,1173,116.0
2012-02-18 21:00:01,1174,110.0
2012-02-18 22:00:01,1175,101.0
2012-02-18 23:00:01,1176,93.0
2012-02-19 00:00:01,1177,92.0
2012-02-19 01:00:01,1178,87.0
2012-02-19 02:00:01,1179,86.0
2012-02-19 03:00:01,1180,85.0
2012-02-19 04:00:01,1181,86.0
2012-02-19 05:00:01,1182,91.0
2012-02-19 06:00:01,1183,90.0
2012-02-19 07:00:01,1184,91.0
2012-02-19 08:00:01,1185,100.0
2012-02-19 09:00:01,1186,126.0
2012-02-19 10:00:01,1187,148.0
2012-02-19 11:00:01,1188,138.0
2012-02-19 12:00:01,1189,135.0
2012-02-19 13:00:01,1190,150.0
2012-02-19 14:00:01,1191,126.0
2012-02-19 15:00:01,1192,112.0
2012-02-19 16:00:01,1193,106.0
2012-02-19 17:00:01,1194,110.0
2012-02-19 18:00:01,1195,112.0
2012-02-19 19:00:01,1196,116.0
2012-02-19 20:00:01,1197,115.0
2012-02-19 21:00:01,1198,106.0
2012-02-19 22:00:01,1199,100.0
2012-02-19 23:00:01,1200,94.0
2012-02-20 00:00:01,1201,90.0
2012-02-20 01:00:01,1202,88.0
2012-02-20 02:00:01,1203,87.0
2012-02-20 03:00:01,1204,87.0
2012-02-20 04:00:01,1205,85.0
2012-02-20 05:00:01,1206,88.0
2012-02-20 06:00:01,1207,91.0
2012-02-20 07:00:01,1208,106.0
2012-02-20 08:00:01,1209,123.0
2012-02-20 09:00:01,1210,129.0
2012-02-20 10:00:01,1211,132.0
2012-02-20 11:00:01,1212,134.0
2012-02-20 12:00:01,1213,132.0
2012-02-20 13:00:01,1214,127.0
2012-02-20 14:00:01,1215,137.0
2012-02-20 15:00:01,1216,122.0
2012-02-20 16:00:01,1217,109.0
2012-02-20 17:00:01,1218,114.0
2012-02-20 18:00:01,1219,117.0
2012-02-20 19:00:01,1220,122.0
2012-02-20 20:00:01,1221,118.0
2012-02-20 21:00:01,1222,108.0
2012-02-20 22:00:01,1223,100.0
2012-02-20 23:00:01,1224,94.0
2012-02-21 00:00:01,1225,91.0
2012-02-21 01:00:01,1226,90.0
2012-02-21 02:00:01,1227,88.0
2012-02-21 03:00:01,1228,86.0
2012-02-21 04:00:01,1229,87.0
2012-02-21 05:00:01,1230,88.0
2012-02-21 06:00:01,1231,91.0
2012-02-21 07:00:01,1232,98.0
2012-02-21 08:00:01,1233,105.0
2012-02-21 09:00:01,1234,123.0
2012-02-21 10:00:01,1235,138.0
2012-02-21 11:00:01,1236,151.0
2012-02-21 12:00:01,1237,146.0
2012-02-21 13:00:01,1238,128.0
2012-02-21 14:00:01,1239,124.0
2012-02-21 15:00:01,1240,109.0
2012-02-21 16:00:01,1241,106.0
2012-02-21 17:00:01,1242,108.0
2012-02-21 18:00:01,1243,121.0
2012-02-21 19:00:01,1244,128.0
2012-02-21 20:00:01,1245,119.0
2012-02-21 21:00:01,1246,109.0
2012-02-21 22:00:01,1247,102.0
2012-02-21 23:00:01,1248,95.0
2012-02-22 00:00:01,1249,91.0
2012-02-22 01:00:01,1250,88.0
2012-02-22 02:00:01,1251,84.0
2012-02-22 03:00:01,1252,85.0
2012-02-22 04:00:01,1253,85.0
2012-02-22 05:00:01,1254,89.0
2012-02-22 06:00:01,1255,94.0
2012-02-22 07:00:01,1256,120.0
2012-02-22 08:00:01,1257,135.0
2012-02-22 09:00:01,1258,151.0
2012-02-22 10:00:01,1259,132.0
2012-02-22 11:00:01,1260,131.0
2012-02-22 12:00:01,1261,131.0
2012-02-22 13:00:01,1262,122.0
2012-02-22 14:00:01,1263,124.0
2012-02-22 15:00:01,1264,119.0
2012-02-22 16:00:01,1265,116.0
2012-02-22 17:00:01,1266,122.0
2012-02-22 18:00:01,1267,128.0
2012-02-22 19:00:01,1268,133.0
2012-02-22 20:00:01,1269,135.0
2012-02-22 21:00:01,1270,122.0
2012-02-22 22:00:01,1271,110.0
2012-02-22 23:00:01,1272,96.0
2012-02-23 00:00:01,1273,91.0
2012-02-23 01:00:01,1274,87.0
2012-02-23 02:00:01,1275,84.0
2012-02-23 03:00:01,1276,84.0
2012-02-23 04:00:01,1277,87.0
2012-02-23 05:00:01,1278,90.0
2012-02-23 06:00:01,1279,97.0
2012-02-23 07:00:01,1280,145.0
2012-02-23 08:00:01,1281,158.0
2012-02-23 09:00:01,1282,91.0
2012-02-23 10:00:01,1283,72.0
2012-02-23 11:00:01,1284,72.0
2012-02-23 12:00:01,1285,72.0
2012-02-23 13:00:01,1286,72.0
2012-02-23 14:00:01,1287,97.0
2012-02-23 15:00:01,1288,210.0
2012-02-23 16:00:01,1289,136.0
2012-02-23 17:00:01,1290,131.0
2012-02-23 18:00:01,1291,147.0
2012-02-23 19:00:01,1292,151.0
2012-02-23 20:00:01,1293,140.0
2012-02-23 21:00:01,1294,118.0
2012-02-23 22:00:01,1295,108.0
2012-02-23 23:00:01,1296,100.0
2012-02-24 00:00:01,1297,93.0
2012-02-24 01:00:01,1298,88.0
2012-02-24 02:00:01,1299,84.0
2012-02-24 03:00:01,1300,83.0
2012-02-24 04:00:01,1301,88.0
2012-02-24 05:00:01,1302,89.0
2012-02-24 06:00:01,1303,96.0
2012-02-24 07:00:01,1304,147.0
2012-02-24 08:00:01,1305,150.0
2012-02-24 09:00:01,1306,130.0
2012-02-24 10:00:01,1307,147.0
2012-02-24 11:00:01,1308,135.0
2012-02-24 12:00:01,1309,129.0
2012-02-24 13:00:01,1310,123.0
2012-02-24 14:00:01,1311,124.0
2012-02-24 15:00:01,1312,114.0
2012-02-24 16:00:01,1313,112.0
2012-02-24 17:00:01,1314,117.0
2012-02-24 18:00:01,1315,129.0
2012-02-24 19:00:01,1316,133.0
2012-02-24 20:00:01,1317,126.0
2012-02-24 21:00:01,1318,114.0
2012-02-24 22:00:01,1319,103.0
2012-02-24 23:00:01,1320,94.0
2012-02-25 00:00:01,1321,94.0
2012-02-25 01:00:01,1322,91.0
2012-02-25 02:00:01,1323,86.0
2012-02-25 03:00:01,1324,85.0
2012-02-25 04:00:01,1325,89.0
2012-02-25 05:00:01,1326,89.0
2012-02-25 06:00:01,1327,92.0
2012-02-25 07:00:01,1328,98.0
2012-02-25 08:00:01,1329,116.0
2012-02-25 09:00:01,1330,136.0
2012-02-25 10:00:01,1331,160.0
2012-02-25 11:00:01,1332,161.0
2012-02-25 12:00:01,1333,158.0
2012-02-25 13:00:01,1334,154.0
2012-02-25 14:00:01,1335,145.0
2012-02-25 15:00:01,1336,130.0
2012-02-25 16:00:01,1337,124.0
2012-02-25 17:00:01,1338,137.0
2012-02-25 18:00:01,1339,138.0
2012-02-25 19:00:01,1340,144.0
2012-02-25 20:00:01,1341,131.0
2012-02-25 21:00:01,1342,114.0
2012-02-25 22:00:01,1343,108.0
2012-02-25 23:00:01,1344,101.0
2012-02-26 00:00:01,1345,95.0
2012-02-26 01:00:01,1346,91.0
2012-02-26 02:00:01,1347,88.0
2012-02-26 03:00:01,1348,90.0
2012-02-26 04:00:01,1349,89.0
2012-02-26 05:00:01,1350,91.0
2012-02-26 06:00:01,1351,93.0
2012-02-26 07:00:01,1352,97.0
2012-02-26 08:00:01,1353,105.0
2012-02-26 09:00:01,1354,130.0
2012-02-26 10:00:01,1355,161.0
2012-02-26 11:00:01,1356,163.0
2012-02-26 12:00:01,1357,165.0
2012-02-26 13:00:01,1358,161.0
2012-02-26 14:00:01,1359,148.0
2012-02-26 15:00:01,1360,133.0
2012-02-26 16:00:01,1361,129.0
2012-02-26 17:00:01,1362,124.0
2012-02-26 18:00:01,1363,131.0
2012-02-26 19:00:01,1364,146.0
2012-02-26 20:00:01,1365,136.0
2012-02-26 21:00:01,1366,118.0
2012-02-26 22:00:01,1367,109.0
2012-02-26 23:00:01,1368,97.0
2012-02-27 00:00:01,1369,96.0
2012-02-27 01:00:01,1370,91.0
2012-02-27 02:00:01,1371,89.0
2012-02-27 03:00:01,1372,85.0
2012-02-27 04:00:01,1373,90.0
2012-02-27 05:00:01,1374,91.0
2012-02-27 06:00:01,1375,101.0
2012-02-27 07:00:01,1376,155.0
2012-02-27 08:00:01,1377,156.0
2012-02-27 09:00:01,1378,132.0
2012-02-27 10:00:01,1379,133.0
2012-02-27 11:00:01,1380,132.0
2012-02-27 12:00:01,1381,130.0
2012-02-27 13:00:01,1382,122.0
2012-02-27 14:00:01,1383,118.0
2012-02-27 15:00:01,1384,112.0
2012-02-27 16:00:01,1385,110.0
2012-02-27 17:00:01,1386,111.0
2012-02-27 18:00:01,1387,127.0
2012-02-27 19:00:01,1388,140.0
2012-02-27 20:00:01,1389,136.0
2012-02-27 21:00:01,1390,127.0
2012-02-27 22:00:01,1391,112.0
2012-02-27 23:00:01,1392,97.0
2012-02-28 00:00:01,1393,94.0
2012-02-28 01:00:01,1394,88.0
2012-02-28 02:00:01,1395,86.0
2012-02-28 03:00:01,1396,88.0
2012-02-28 04:00:01,1397,92.0
2012-02-28 05:00:01,1398,91.0
2012-02-28 06:00:01,1399,100.0
2012-02-28 07:00:01,1400,151.0
2012-02-28 08:00:01,1401,154.0
2012-02-28 09:00:01,1402,131.0
2012-02-28 10:00:01,1403,119.0
2012-02-28 11:00:01,1404,120.0
2012-02-28 12:00:01,1405,121.0
2012-02-28 13:00:01,1406,119.0
2012-02-28 14:00:01,1407,116.0
2012-02-28 15:00:01,1408,107.0
2012-02-28 16:00:01,1409,111.0
2012-02-28 17:00:01,1410,114.0
2012-02-28 18:00:01,1411,126.0
2012-02-28 19:00:01,1412,144.0
2012-02-28 20:00:01,1413,145.0
2012-02-28 21:00:01,1414,122.0
2012-02-28 22:00:01,1415,112.0
2012-02-28 23:00:01,1416,101.0
2012-02-29 00:00:01,1417,95.0
2012-02-29 01:00:01,1418,88.0
2012-02-29 02:00:01,1419,86.0
2012-02-29 03:00:01,1420,85.0
2012-02-29 04:00:01,1421,88.0
2012-02-29 05:00:01,1422,90.0
2012-02-29 06:00:01,1423,100.0
2012-02-29 07:00:01,1424,154.0
2012-02-29 08:00:01,1425,160.0
2012-02-29 09:00:01,1426,140.0
2012-02-29 10:00:01,1427,131.0
2012-02-29 11:00:01,1428,113.0
2012-02-29 12:00:01,1429,52.0
2012-02-29 13:00:01,1430,81.0
2012-02-29 14:00:01,1431,115.0
2012-02-29 15:00:01,1432,106.0
2012-02-29 16:00:01,1433,161.0
2012-02-29 17:00:01,1434,134.0
2012-02-29 18:00:01,1435,123.0
2012-02-29 19:00:01,1436,141.0
2012-02-29 20:00:01,1437,136.0
2012-02-29 21:00:01,1438,114.0
2012-02-29 22:00:01,1439,109.0
2012-02-29 23:00:01,1440,97.0
2012-03-01 00:00:01,1441,94.0
2012-03-01 01:00:01,1442,88.0
2012-03-01 02:00:01,1443,84.0
2012-03-01 03:00:01,1444,85.0
2012-03-01 04:00:01,1445,89.0
2012-03-01 05:00:01,1446,90.0
2012-03-01 06:00:01,1447,96.0
2012-03-01 07:00:01,1448,150.0
